userid,text
368978292,SOCCER ~ Players suspended and fined by Chinese FA after fight during #CSL game between #Tianjin and #Changchun ~ @AndreH_NZ @CGTNSportsScene @mandla @mfanafu43463007 @JLikho11 @_Hadebe_101 ~ #Football #Soccer #China  https://t.co/DDLw1MjiZ3 @CGTNSportsScene @goal2china @DalianYFC Wow ~ 16 000 ~ A decent crowd that ~ #CSL #China #Soccer #Football #Dalian ~ @JLikho11 @_Hadebe_101 @ZetGunner @mfanafu43463007 @mandla @icarusjhb @FaneleMbuyazi8 @CGTNSportsScene @goal2china @DalianYFC Wow ~ More than 16 000 ~ A decent crowd that ~ #CSL #China #Soccer #Football #Dalian ~ @JLikho11 @_Hadebe_101 @ZetGunner @mfanafu43463007 @mandla @icarusjhb @FaneleMbuyazi8 CHINA ~ Exotic pets growing in popularity but also arousing concern in #China ~ @mandla @deslatham @FaneleMbuyazi8 @DaronMann @_Hadebe_101 @JamesPrestonZA @AndreH_NZ ~ #Pets #Wildlife #Lizards  https://t.co/GoOHZGGfFV NATURE ~ #Chongqing residents head underground to escape scorching heatwaves ~ #China #Heatwaves #Nature #Heat ~ @_Hadebe_101 @grannymurfles @RoryPetzer @FaneleMbuyazi8 @SbuMankwali @icarusjhb @deslatham @stephen_kirker https://t.co/2HBG2NkWP5
372579379,TWE boosts profits as Penfolds sales slide ⁦@penfolds⁩ #china  https://t.co/QpebVZJKKJ
380524457,"@Lawrence Yes raise taxes, increase inflation, hire IRS agents to target the middle and lower classes, forget who what and where he is. Your correct #Biden and the #Democrats have done alot #trump didn't or would ever do @JoeBiden Why are you lying? Our taxes will go up. My family will now pay 29%. And we make under $200k. Thanks for screwing the working people #Democrats #Biden"
380814299,"@dbnitkin @briancolligan @scottmcalvert I think that may be nicest thing anyone has ever said about me. Not accurate, but very generous."
385048184,"16 dead, 18 missing in flash flood in western China (from @AP) #China  https://t.co/mZkJplUm1M"
395159909,"With Dawn Tan on Channel News Asia, I discussed the US-Taiwan trade talks (not a free trade agreement) and potential responses from China. 

@USTradeRep @iingwen @dawntancna @ChannelNewsAsia #Taiwan #China 

https://t.co/mWEtJ6EgKM New reporting today on @CNN about civil defense training in #Taiwan organized by the Forward Alliance.

(A few other media previously reported on this)

@blake_essigcnn #Taiwan #China @iingwen https://t.co/sFrd6kdpdx @RepGregoryMeeks: “You just can’t kowtow and bow down, changing what we do because of Beijing’s decision to be more aggressive.”

(Why do people outside #China like to say can't kowtow to China? Prove they know Chinese word? Don't we have our own lingo?)

https://t.co/9w8FHmDLCS"
395697608,Doesn't it sound like #Republicans are like #Hitler &amp; #Putin? They're evil.. They're working for the devil. https://t.co/I3lGfpm6Jl
397755789,"@O_S_M1 @DirtydozenEira @carn_____ @HairFlairs @IhateTrenches i wish them the best, just still don't understand where all the hate comes from-- I thought we were on the same team. I worked hard for him, did what he asked for free (well I paid a lot of money and time to help) only to get disrespected and not reimbursed--nor helped. Weird! @O_S_M1 @DirtydozenEira @carn_____ @HairFlairs @IhateTrenches he has said they are ""going for charity status"" for five months now 🙄Other charities like @3xR_team have no problem getting 501c3 status. He claimed to deliver ""30 vehicles"" (where?) yet wasted easily over $25k to buy 1 broken, used truck in Poland."
408760759,"@wizzair Wizz Air AUH is a subsidiary of @wizzair so you may cancel flights to unpleasant places on your own. Isn’t it? National regulations may dictate where you CAN flight, but NOT HAVE TO. So 🤷🏼‍♂️
Shame on you @wizzair for such a manipulative reply justifying 🇷🇺 terrorism."
412089956,"In photography there is a reality so subtle that it becomes more real than reality. #WorldPhotographyDay 📷🌇

📸 yuyang.zhang330 
#photography #suzhou #nightphotography #stunning #jiangsu #photooftheday #china #PhotographyDay https://t.co/Ea3qKnhJ9d"
417811839,"#Fauci #Biden #China Claims to Have Developed ‘Safer‘ Way to Edit #Human #Genes 

https://t.co/woljR5cy7H"
429183327,"The only way we can survive #Biden's dictatorial reign of darkness, is to remain faithful to #Trump's #MAGA teachings, the Constitution &amp; the teachings of #Jesus. #MAGAForever"
447302320,"@rynkrynk @mariamposts Earned a follow for disputing the Ukranian Nazism misinformation, thankyou for tweeting!

#SlavaUkraïni"
467164222,@Breaking911 Looks like those peace rallies they held back in 2018 #America #Biden
477886587,"One great thing about Friday is that #Biden tuned completely out by Wednesday, and by now is totally unconscious, so he can't hurt us any more until at least Monday."
478431567,"I'm live RIGHT NOW playing a game! Come and say hi! https://t.co/lDIWjOfX2B
#gamer #streaming #twitch #affiliate #smallstreamer"
482036102,"Everyone only remembers the dead. Never the wounded. #Biden's Afghanistan ""Fuck it plan"". Double amputee. 

https://t.co/Qta3sn2kUj They gotta chain down benches at parks so nobody will steal them... But how dare anyone ""Question the integrity of our elections""? Team #Biden can go fk themselves. #Biden's buddies https://t.co/qXLtnY4Oa7 Also... Wind power is gonna be the first to become obsolete. We've almost cracked the code on fusion power... This lady is sticking fans in the air and proclaiming progress. Team #Biden is an absolute failure. https://t.co/wwWI6gNpdw"
482793756,If #G20 would split and end up dysfunctional #Putin would probably have achieved his goal to spread more discord and avoid unity against his regime. https://t.co/F3xDCt1J08
484171825,@GOP @GOPChairwoman need to get it together. No clear message. Running against #Biden won’t do it. Running out of time
487255521,"“It is an illusion that photos are made with the camera… they are made with the eye, heart, and head.”

📍#Chengdu, China

#WorldPhotographyDay #photography #Photos #Sichuan #China #写真 
📷 by Yang Yixin https://t.co/O08peYfhqR"
490196960,"Or any desire to....
Why would you want to 'save the face' of a cold-blooded murderer anyway?
#SlavaUkraïni 🇺🇦 https://t.co/wHpD6KURto"
495202725,"#China &amp; #Pakistan Had Almost Equal #GDP Per Capita (US$) Till 1994, Today Beijing is on its way to Become Super Power While Islamabad is Struggling with IMF. https://t.co/cKJ2Vv9J7r"
496520319,Killing tens of thousands of citizens and #Biden does nothing 😡 https://t.co/Fgc5lWuAYs
497231011,"""The contract bt the Solomon Islands &amp; #Huawei will be funded by Export-Import Bank of China, which leads #China’s govt investments overseas. The bank will loan RMB450M to the country over a 20-yr pd at a 1% interest rate to fund the project""

https://t.co/EfyDYSzF3n Ouch. @FTAlphaville absolutely savages #JPM's forecasting track record, including (especially?) its Fed &amp; #China calls.

https://t.co/zffZgrNmgt https://t.co/UOwb4NQCj6"
510980633,"@anders_aslund https://t.co/9M39xKdKbq

Well, he is willing to give up part of my country and to make #NATO weaker."
519321215,"@SamerMohamid Yes, this one is the Ukrainians actually."
523368085,"As #POTUS Trump donated his $400,000 salary back to the government. #Biden is spending $500,000 on a fence for his beach house. #AmericaFirst vs. #MeFirst. Nice choice in 2020 you 81 million fools."
531563448,"@johnpavlovitz Have you considered that you're the toxic person? We know a lot more about vaccines in August 2022 than when you pinned this tweet. Border security is national security...CBP is so overwhelmed that there's an estimated 500K gotaways since #Biden  took office. #Trump #TrumpRaid #FBI #DOJ #BIDEN🤡 

🚨BREAKING: FBI-TRUMP RAID BLOWN WIDE OPEN|Whistleblowers Just Exposed The REAL, DARK Target Of Raid https://t.co/ntle1OINd6"
547112985,"#putin the first #nft is coming with physical wire object

#nftart #nftputin #NFTCollection #NFTartist

https://t.co/6OFt9d7ful"
576833852,"In this episode, @pardhimegha21 &amp; @theChinaDude discuss the significance of Nancy Pelosi's visit to Taiwan, the difference between the One China Principle and One China Policy &amp; India's position on Taiwan.

@IVMPodcasts 

#Pelosi #Taiwan #China #India

🎧https://t.co/6TZOhlwP5W"
579662859,"#US to hold #trade talks with #Taiwan, potentially undermining #China role as main trade partner - ABC News #riskpolicy  https://t.co/8NX9CkzhGC"
582405980,@featherty hhhmmm 🤔 #Putin did this? or you know who?
589135400,"@catturd2 Pointing guns all around, at each other’s backs…#Biden would choose such losers"
604686694,"@Black_Ocelot @KINGMelvin_ @DivineTGeorge #BBC 🇬🇧
#Uyghur concentration camp by #China
#BoycottChina
https://t.co/dxufJn0fjC @Captain54672005 @Reuters #BBC 🇬🇧

#Uyghur concentration camp by #CCP #China
https://t.co/dxufJn0fjC"
608265410,This is not only insane but also totally absurd. It looks like animal abuse to me tbh… #Insanity #China #Covid #ridiculous https://t.co/TedwfbhVKo
631865301,Backing up Ukraine's history: App creates 3D models of important cultural heritage https://t.co/83K91zbl8E #history #science #tech #Ukraine Yangtze shrinks as China's drought disrupts industry https://t.co/LW8m89JGaN #China #climatechange Evening walk in #Shenzhen #china ---- #night #NightPhotography #streetphotography #walking https://t.co/XIU8LmWqa0
701469749,@SpeakerPelosi @HouseDemocrats That is a lie. I am one of those people you took away from. Forced to to have a vaccine and than jobs shut down. But @cnnbrk @CNN  @MSNBC @abcnews only talk good things about the #Biden when him you and many more should be facing charges. Will our FDR stand? @FoxNews @GOP #FDR
703136460,"@Baby_metal_love @kee_fitz the thing is in emphasis. If you say “chlopoK” it means clap, if “chlOpok” it means cotton. Cotton in Ukrainian is bavovna. I believe, you will figure it out)))"
707046768,Heroes of #Azov 💙https://t.co/2M9j6LzsLx
724732849,"#Ucraina 1 in 5 families need mental health support. So far 170,000 people have received socio-psychological assistance and mobile teams are moving to help people from a distance as #guerra continues to disrupt their lives.
@UNICEF https://t.co/Ar88w3xYji"
779821454,#Binzhou City of #China vows to encourage investors to do business in #Ethiopia https://t.co/xz5V2msc9q https://t.co/GviTM1BILP
807611587,Late lunch on the way to the #Cottage #Poutine https://t.co/wBVNeXtvVT
842434518,@TheDailyEdge The world needs to be rid of the MEN who are destroying our world for their own egos: #Putin #Trump #XiJinping #KimJong un would be a great start
845008742,#AmericaHeldHostage Day576 #Bidennotmypresident #CNN #MSNBC #COVID19 69.1mil infected and 636109 dead. #Biden and dems in Congress passed inflation act more money for electric stuff means more fly by night companies trying to get their share. I see scams and people losing more. @connpost Another death you can attribute to the #Biden border policies and just what is Harris doing as border czar nothing. Wide open borders = American dead.
845556696,"At our #SilverCity project in #Germany, the geological setting, historical mining and exploration results present substantial evidence of polymetallic mineralization and justify additional technical studies &amp; exploration expenditures.

Get the tech report: https://t.co/eJmG2S8Xj6 https://t.co/gwx52my5fy"
847720358,"@Amb_Ulyanov Surrender now, losers! 
#SlavaUkraini 🇺🇦 #PutinKhuylo🖕🏼"
1001192245,"#China Plans $230 Billion Fiscal #Stimulus Package As Slowdown Worsens $GXC https://t.co/eK1MmGlU0S #Biden Has Drained 30% Of SPR, U.S. #Oil Inventory At Multi-Decade Lows $BNO $OIL $UCO $USO https://t.co/NF13EbR4KK"
1095856302,"Bloody Brexit 
#Germany  https://t.co/elCunkhnYn"
1191504506,@BorisJohnson I'm hoping that our egos are less important to us than mitigating and alleviating human pain. Thanks for reading. #SlavaLyudstvo #SlavaUkraini
1214247134,@MagZeit @_PORKSTER_ #Putin must be kicking himself in the ass that he started this.
1278274146,"They are selling our Country to #China while a Huge portion of our population cheers it on. #BraindeadDemocratPopulation  
BIDEN ADMINISTRATION
‘Whatever You Need’: How Hunter Biden Helped the CCP’s Premier Influence Group Gain a US Foothold
https://t.co/LuDcQfvpFQ"
1327843160,".@realtahiramin described the #Biden administration's plan as a ""recipe for disaster, unless you are a pharmaceutical company or other profit center in the healthcare market."" https://t.co/CPqC9BTodW #UnitedStates #COVID19"
1333154173,@ThatLazySumbish We can talk about #BigMike once it becomes obvious that Big Joey the #Biden exits stage left. Then the facts behind the green dress will become harder.
1334926014,"#Germany  #PPI-- a leading indicator for 

#inflation -- surged 37.2% on the year, 

the biggest rise since records began in 1949, the federal statistics office said on Friday. The month-on-month rise, 5.3%, was also the highest on record. https://t.co/K1y080bThx"
1349669078,"#Putin's such a nasty little POS! https://t.co/rqSJr2pIBr Maybe. 

#Putin or the KGB had eyes on Donald 40 years ago. https://t.co/mpecV1OvDs In America, you mean. Hitler was worse. Stalin was worse. #Putin's pretty GD awful, as is Kim. Just like he really DOESN'T hire the best, his friends aren't too swift either. https://t.co/lw2lJ55uSi It doesn't require a brilliant mind to see that #Putin's only ""friends"" are #authoritarian regimes such as Venezuela and Cuba, but also China, North Korea, and Iran...probably others. All the more reason to #VoteGOPOut!
STAY IN YOUR LANE, VLAD!
https://t.co/Zo66QomirW"
1372190682,Congressmen call on #Biden administration to support #Erbil in energy disputes with #Baghdad ⁦@LaurieMylroie⁩ ⁦@K24English⁩  https://t.co/11n0JUX1yL
1377697838,"What unites #Ukrainian professionals is the desire to have freedom – in managing their time, choosing the most comfortable environment for development, making decisions, voicing their concerns, and influencing the processes. https://t.co/ui15VtqCgU"
1463257800,"@Sen_JoeManchin You should have explained that to #Biden when he kept repeating the lie that NO ONE making under $400,000 would pay higher taxes! The #Truth is that if you are married you aren’t considered into that “NO ONE” 🙄 @POTUS Can you explain how a married couple raising a family with a combined income if $450,000 is wealthy and will pay higher taxes while a single person who makes $399,999 is not considered wealthy and will not have taxes raised? #Biden #DemocratsAreDestroyingAmerica"
1468013660,"#XiJinping and #Putin to attend #G20summit in #Bali, says Indonesian president https://t.co/qdyT7vDave"
1473769507,"A ceramic pillow from the Yuan Dynasty (1271-1368) in Beijing's Capital Museum, decorated with a scene of actors performing a play on a stage. 

#pillow #china #history #ceramicpillow #chinesehistory https://t.co/2nXZOFpbxY"
1474623270,@TheRealKeean Yes its funny that #finland is the new #nato front state now. #SannaMarin
1482861078,"@BradleyWhitford Same Ego, Same Damage, Different in that @DrJillStein is an actual #Putin DIRECTLY Funded Traitor"
1511648742,@TheLunaticVibes Maybe it was sealed or signed
1545581184,"My Pal Foot Foot Biden #Biden 

 https://t.co/h68Tdn7JiH via @YouTube"
1578369842,"NYC, DC sanctuary city policies come back to haunt them amid feud with Texas, Arizona

https://t.co/40D7zJ9L7O
Send all the #illegals to blue cities &amp; let them pay the bills for their policies.  Maybe they will force #Biden to do his job. #border ⁦@maddow⁩ ⁦@nytimes⁩ Build the fence! Biden beach house barrier cost swells to nearly $500K #SmartNews #Fences are only to protect rich #liberals , all others are racist. #biden #obama #pelosi ⁦@MSNBC⁩ ⁦@maddow⁩ ⁦@nytimes⁩ ⁦@freep⁩ ⁦@HuffPost⁩  https://t.co/Npj0wzxW3P Border Patrol nab illegal immigrant with conviction for raping child under age of 4

https://t.co/mpWpU1jw4V
This is the type of people #Biden is letting in.  But he still trashes the #border_patrol . #illegals ⁦@AOC⁩ ⁦@SpeakerPelosi⁩ ⁦@maddow⁩ ⁦@nytimes⁩"
1641664081,@BDavidWeiss That’s a trait that the Dems look for in their front men. Easier to manipulate. #Biden
1664335448,"#China - Do as we say, not as we do. https://t.co/Q7RVAXmwPZ"
1664686538,"Putin, Xi plan to attend Nov G20 summit: Indonesian Prez
#Ali #Beijing #China #Democratic #Indonesian https://t.co/Tzq9r1a0wr"
1816220521,"Energynews 
Current Power 57219 MW 
from Renewables: 41% 
#WerusysHourlyEnergy #WerusysEnergyNews #Energy #Renewables #Germany Energynews 
Current Power 54075 MW 
from Renewables: 40% 
#WerusysHourlyEnergy #WerusysEnergyNews #Energy #Renewables #Germany Energynews 
Current Power 52017 MW 
from Renewables: 33% 
#WerusysHourlyEnergy #WerusysEnergyNews #Energy #Renewables #Germany"
1860139232,What the U.S. climate law means for the world -NYTimes -https://t.co/XalSsuYIKM #climate #usclimatelaw #biden https://t.co/8iC5JHhMHk
1897840934,"@noatishby @mishtal But wait, #Biden said he’s a man of peace and embraces him…."
1921401132,@paulinestdenis1 @DebLibraryTay01 @POTUS @SecDebHaaland Actually this started with  #budget Ryder in 2011 under #Obama @POTUS . #TRUMP made it worse and #Biden upheld #trumps #policy
1949944004,@GlasnostGone Zelensky is a true hero a real president Putin will never be like him !!! He deserve all this respect from his brave people #SlavaUkraïni 💪🇮🇹🇺🇦
1963796870,"@ashutosh83B Are u playing naive? When did u start believing that #india is a #democratic republic?
U sure u r living in democracy ?
Or
Ur country is now #china style #XiJinping party ...where India is #modi and Modi is India. 
Wait and watch more is coming.
#fascism #newindia #NewWorldOder"
1965449856,if only there was a player named Engravy. Whatacombo! #NFL #Poutine #cheese https://t.co/VLQ4gTFOwK
2164169846,"Indonesia leader says Putin and Xi to attend G20 summit: report
#aseaninfocus #china #diplomacy #G20 #Indonesia #Russia
https://t.co/dmYo2ZXh3N Hong Kong sets up task force on Southeast Asian job scams
#aseaninfocus #china #crime #Hongkong #Trafficking
https://t.co/4mW06wazFz Chinese city dims lights in heatwave power crunch
#china #climate #energy #weather
https://t.co/QZVMtb9aUs"
2190925664,"🎶 Check out major music industry news you may have missed this past week!

#africa #china #tencent #applemusic #anghami #dj #royalties #music #newsletter #explorationweekly #musicnews 
https://t.co/GF8LbLAmFd"
2211871536,"I am deeply grateful to President Ilham Aliyev for appointing me as #Azerbaijan’s Ambassador to #Germany. I will spare no effort to live up to this high trust, strengthening the relations between the governments &amp; people of our two countries. https://t.co/unYu8fCfa2"
2257702302,#Germany in one picture. https://t.co/y9Pvu2ceol
2297769702,"@StevenBeschloss Yeah, tell that to @HillaryClinton @SpeakerPelosi @ericswalwell @BarackObama #Biden #BidensFamily #HunterBiden @Comey @FBI @DOJ. They keep getting away with all their crap and NEVER held accountable. #NoOneIsAboveTheLawExceptDemocrats"
2309046380,"The attitude, lack of priority, and  urgency among many #European countries in face of #genocide is morally reprehensible and cannot be defended. #Australian senator tells France and Germany to 'get off your arses' after visiting #Ukraine https://t.co/48hBIBAU2c @Euan_MacDonald I choose to believe it was a flying #cyborg. #kyiv"
2310727130,#SlavaUkraini🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦Ukrainian celebrity crowdfunds radar satellite for armed forces - Reuters https://t.co/N0vM3SEzEH #SlavaUkraini🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦Dramatic moment 'six Russian commanders and five soldiers are blown up in Ukrainian ambush' #NewsBreak https://t.co/TNo4m9UVBO
2387674196,"@TallHappyDad @JayinKyiv It's S-300 battery, 4 launchers and a radar. Nice. @boas_casper @TallHappyDad @JayinKyiv It's information from South Operation Command, so most likely Kherson region. Orcs regularly use S-300 to shell Mikolaiv and use them as main anti-air there."
2388955254,"Then in your life, there comes the darkness"
2393979522,"The #solomon Islands government has agreed to a 448.9 million yuan (US$66.15 million) loan from the #Chinese state-owned Export-Import Bank of #China to fund the construction of 161 towers by controversial telco giant #Huawei 

https://t.co/aiMDwBySJ1 via @epochtimes #auspol"
2429877205,@rosebudjoy2 Wow!  This is truly amazing. Thank you!  #SlavaUkraini 🫶🏻🇺🇦🙏🏻 @Gerashchenko_en Our wonderful boys. #SlavaUkraini 🙏🏻🇺🇦🫶🏻
2493199104,"ICYMI #China is rationing power to factories due to #ClimateChange 

Meanwhile #IN03 @RepJimBanks is retweeting #Breitbart articles about the ""climate scam!""

What next will he tweet ?
Ya know he has to blame #Biden
#BareShelvesBiden ?
#EmptyShelvesJoe ?

https://t.co/dUZ8AWoe9E"
2506584092,"My latest co-authored piece for @DhakaTribune assesses the current macro-economic trends in South Asia, and India's attempts to mitigate a broader economic crisis in the region. #india #SriLankaEconomicCrisis #china #Bangladesh  #pakistan #nepal https://t.co/1aKyf2rMZD"
2517610085,China renews high-temperature alert for 30th consecutive day #China #ClimateCrisis  https://t.co/vWYGLazwet
2544206017,"People keep saying this. But #Russia still has nukes. And they are prepared to use them. https://t.co/4HbJiNnw6D #NATO should be expanded to include other area's. 
PAD Pan-Atlantic Defense
PPD Pan-Pacific Defense
PID  Pan-Indian Defense

I wonder how stable such a system could be"
2557498028,"Weeks of drought across Europe and beyond have added to supply chain problems as vessels have had to lighten their loads to ensure they can travel along depleted water channels.

#Germany #Rhine 

https://t.co/mP1gQ2QMhT"
2561449492,"Fact about #China 😂😜

Via : #WhatsApp 

#CKMKB https://t.co/DzorNxRrus #Russian President #VladmirPutin has agreed to send #IAEA mission to the #Ukraine plant"
2575562717,"@ReadovkaWorld What #Zelensky doesn't say. It's that #Biden told him that if he continues to bomb the #Dombas #Putin would intervene.
#Zelensky couldn't find anything better than to step up the bombardment."
2587748954,"The price of the deal was a promise to make more federal lands available for oil and gas drilling, but that doesn’t mean U.S. fossil companies are terribly keen to bid on those leases. #biden #climatepolicy #usapoli #usa #climateaction #fossilfuels #energy
https://t.co/DEwgTN0eO7"
2590269625,Morning! Happy Friday 🤍 https://t.co/McjOvElQw9 @MetaLadies_ Look at those birthmarks👽🛸 https://t.co/Ca4AxuIaYC https://t.co/YcGGzlf4Jf Happy photography day! My art friends 🫂 https://t.co/2q0qHfFleP
2590835076,"The death toll after a flash #flood in #China's Qinghai province has increased to 17, with another 17 people still missing, local authorities have confirmed https://t.co/9o8xuLkv4g"
2611402024,@ZelenskyyUa @POTUS This American is glad @POTUS made this decision . #SlavaUkraini
2645846419,"Pakistan's first COAS that backstabbed its longest and staunchest ally #China. This will go down in the annals of Military History labeling Pakistanis as the most unreliable allies. No wonder Americans do not trust us. 
@OfficialDGISPR https://t.co/54FiiUUlen"
2669807877,"Just can't stop. #nafo #nafoexpansion #fellaship #SlavaUkraini @saintjavelin 

Fast shipping and quality as always. https://t.co/5Zwq2iVTDR"
2705323569,Never ending #HIMARS https://t.co/buFqAY2JPY
2737343664,"@visegrad24 You cannot count on the #Finnish #media, cuz all of them are forced to act under state owned #Mediapooli and #NATO controlled @HybridCoE.
- They loose the #corona subsides if not following the state #Agenda. https://t.co/sXyua0arVt"
2786538134,"https://t.co/aWsDe8o3Sb

Haha they are so scared that their flawed system gets displayed. #china
#chinaliedpeopledied 
#Japan Every nation in the world should send a delegation to visit #Taiwan It's a wonderful place, democracy for the people and cute girls. 
It's important to show that we don't want aggressive #china
#Taiwanisacountry 
#taiwanisnotchina 
#chinaliedpeopledied 
#ChinaExposed"
2817870914,"@SenTinaSmith We r reminded that Women became fully equal under our Constitution on 1/27/22 but #Biden Administration is abusing its power &amp; blocking publication of updated Constitution, arguing against #ERA in court &amp; refusing to talk about our inclusive Democracy- 

https://t.co/ljvh74dChy"
2852298962,Shelling at the Zaporizhzhia #Nuclear Power Plant Is Raising Fears of an Accident. Here’s a Look at the Risks.#Russia #Ukraine  https://t.co/3z4NGqxs1i #China’s #Yangtze River is running dry amid scorching temperatures (once a great river) https://t.co/H1Zf0v7TK4
2895680090,China's first publicly traded rental property REITs snapped up by investors #REITsInChina #China #REITs #International #RealEstateInvestmentTrusts #Shanghai #Shenzhen  https://t.co/h5kW10tVBE
2896881002,"@MickP_22 It’s easy to know what the truth is! Whatever #Bidumb says go the opposite and there is the truth! #Biden Lies!
#FJB 
#DemocratsCheat 
#DemocratsAreCorrupt"
2965129341,"🌎🇺🇸 The result is expected to lower costs for older adults on #medications, including a $2,000 out-of-pocket cap for older adults buying prescriptions from #pharmacies.

#JoeBiden #Biden #Climate #ClimateGoals 
@ABC 
https://t.co/Zd7eW5icXg"
2980424662,Have exposure in China through a Baillie Gifford Fund. Take this as positive. #China https://t.co/dufl9hR67b
2985114866,"China's national reunification must, will surely be realized: former KMT chair #China #Taiwan https://t.co/b3cu4nNa4a via @YouTube Engineers are assembling a plexiglass spherical structure, the core of the detector, for #China's next-generation #neutrino detector, the Jiangmen Underground Neutrino Observatory (JUNO).https://t.co/FxtRRhanTc https://t.co/zQd06LZf8B China-Europe freight trains reached 196 cities in 24 #European countries through 82 planned routes by the end of July 2022, playing an integral role in promoting trade between #China and relevant countries, according to an official and relevant report. https://t.co/0DLTGm47ff Implementation of #China-#Africa cooperation goals progressing well: Chinese FM
https://t.co/zGFhiQXYGH https://t.co/gHyk1nyxE8 Russian forces strike foreign mercenaries in Kharkiv with high-precision weapons #Russia  #Ukraine 
https://t.co/aa4zX9Dfbz https://t.co/7ICmOOhTYh UN chief stresses securing grain exports, expresses concerns over Zaporizhzhia nuclear power plant  #Ukraine
https://t.co/BwIg4yG0CQ https://t.co/FXzYelubQb Chinese President #XiJinping extends congratulations to World Vocational and Technical Education Development Conference  #China
https://t.co/ZMcSCqDSaN https://t.co/32APf4Gnin"
3043788126,"@InsightGL @theUdayB @bkum2000 @cmseth1 @sachu1959 @Soldier_forlife @sudhakar_jee @NilendraKumar2 @KlRajiv @narwalps @GeneralKKSinha True, over the past century 50 Ambassadors have died across the world. And out of which 13 deaths happened in #China in past 2 decades and 4 deaths within a year. Can't be just a coincidence. @globaltimesnews And #China is busy robbing natural resources from #Afghanistan while the country has plunged into famine. Whichever country interferes in face disastrous consequences #SriLankaEconomic crisis is one such example. @honghuamanjie @globaltimesnews All know what #China is up to. For all that it is doing now the consequences will be disastrous."
3064018893,"While #China’s #tech ecosystem is constantly changing, 2022 will be an inflection point re regulations, due to clarity where types of #data fall on the regulatory spectrum. Clearer entry paths for #SaaS companies entering China with their global #cloud: https://t.co/TH1AcqopiG https://t.co/oHJS4wk5Ye"
3071759661,"AsiaBriefing: The #DoubleTax avoidance agreement signed between #China and #Mongolia aims to ease their #tax burden and increase #trade and #investment between the two nations.

Review key elements of the #ChinaMongolia #DTA here 👉 https://t.co/If3h5n5Af3"
3115671878,“#Biden Hiring More IRS Agents Is Basically Just a Middle Finger to the American Public. There's going to be more people in the #IRS than a lot of these other agencies combined now.” Gov #RonDesantis ➡️ For more content &amp; to support us please visit https://t.co/AXR2KxBZu2 - VFox https://t.co/Yz0qQ5XzgA
3243125061,Shame on Germany. Where are the sanctions as Germany is clearly an enabler of #Putin  . . . https://t.co/uyHuREsJ74
3255578022,"@StinaSternberg And you love our current government? The one that lies cheats and steals... That feckless #biden went over and sucked up to? Shut our energy down to make sure we would buy more oil to fund said fund... hypocrisy at its finest ..

Let's all get real.... If possible."
3261099978,"Senior Programme Officer, EMBO Fellowship Programme. Deadline tomorrow!
#science #career #jobs #job #jobsearch #scicomm
#Heidelberg #Germany
https://t.co/Yaa61anpMJ"
3302455838,"#NATO #EU #USA 
'A former Turkish national swimmer is facing a prison sentence of up to eight years on charges of insulting President Recep Tayyip Erdoğan in his tweets' https://t.co/o1BvPVyDuj"
3346687911,"#China #NEV 2021 subsidies: ¥ 22.203677B
Vehicles approved for subsidies: 1,569,366
Top 10 OEM share: 82.5%
🥇#BYD
🥈Tesla
🥉#GAC
(MIIT) https://t.co/Av0pYNQbdc"
3348754023,#China's FDI inflow speaks volumes for investor confidence. https://t.co/cSXuJbIgSZ
3381891372,"Clueless power hungry #Biden still pushing federal worker #vaccinemandate despite eased #CDC guidelines

https://t.co/0emnj06X8a"
3387503789,"@VegasVisions Another #Putin ""accident"""
3398851990,#EU and #NATO have to signal something pretty darn substantial about this type of  threat right now. #visaban? Can't even get the member states to agree. #Military https://t.co/Kld2e0nKsf
3434009927,"One way to support refugees is through #NaTakallam's language services! Our #language partners and translators are from #refugee backgrounds. Check out our services to learn #Arabic, #Ukrainian, #Afghani, and more: https://t.co/tRDOqO8yuL https://t.co/o5hhqvyfeO"
3471033852,Sanya Yalong Bay International Rose Valley is located in Yalong Bay International Tourist Resort. The colorful rose gardens are popular with young couples and newlyweds who travel here for wedding photos and ceremonies. #China #Sanya #Rose #WorldPhotographyDay #Photography https://t.co/Db3Iz578JB
3556454601,My latest favorite self made  #gif eg to be used for #trump #putin #……. https://t.co/47rsMina3G
3630320420,"Citizens of @finland, and the rest of the world,  have no problem with the fact that the Finland's PM puts them in the greatest murder's gang in world's history (yes, i mean #NATO) but they have a problem cause she had fun on a party.
#Finlandia #FinlandPM"
3785494459,🛢 Today's Crude Oil Prices:📈 WTI: $90.63 (+0.15)📉 Brent: $96.38 (-0.17)⏱️ 08:00:05 PM EST#putin #petroleumengineering #bakerhughes
3790602745,"#XiJinping, #Putin to attend G20 #summit in #Indonesia’s Bali this #November https://t.co/EVNK6P5oVM"
3824356943,"#Kharkiv. Wounded, tired, yet not defeated. It stands strong and fights.
#UsykJoshua2 #billieeilish https://t.co/oT4s0wUH4C"
3842754375,Merci beaucoup🇩🇰🇫🇷🤝New Deputy Permanent Representative Rasmus Høgh meeting the French colleagues @FranceOTAN #NATO https://t.co/EXOzQJ7nmJ
